,Entity,Code,Year,Production,continent,id
16970,Guyana,328.0,1962,1039.0,,328
16971,Guyana,328.0,1963,659.0,,328
16972,Guyana,328.0,1964,1129.0,,328
16973,Guyana,328.0,1965,1156.0,,328
16974,Guyana,328.0,1966,1122.0,,328
16975,Guyana,328.0,1967,1290.0,,328
16976,Guyana,328.0,1968,1302.0,,328
16977,Guyana,328.0,1969,684.0,,328
16978,Guyana,328.0,1970,703.0,,328
16979,Guyana,328.0,1971,761.0,,328
16980,Guyana,328.0,1972,762.0,,328
16981,Guyana,328.0,1973,746.0,,328
16982,Guyana,328.0,1974,900.0,,328
16983,Guyana,328.0,1975,900.0,,328
16984,Guyana,328.0,1976,900.0,,328
16985,Guyana,328.0,1977,1020.0,,328
16986,Guyana,328.0,1978,1140.0,,328
16987,Guyana,328.0,1979,1320.0,,328
16988,Guyana,328.0,1980,1560.0,,328
16989,Guyana,328.0,1981,1560.0,,328
16990,Guyana,328.0,1982,1260.0,,328
16991,Guyana,328.0,1983,1020.0,,328
16992,Guyana,328.0,1984,358.0,,328
16993,Guyana,328.0,1985,370.0,,328
16994,Guyana,328.0,1986,430.0,,328
16995,Guyana,328.0,1987,240.0,,328
16996,Guyana,328.0,1988,300.0,,328
16997,Guyana,328.0,1989,300.0,,328
16998,Guyana,328.0,1990,300.0,,328
16999,Guyana,328.0,1991,300.0,,328
17000,Guyana,328.0,1992,300.0,,328
17001,Guyana,328.0,1993,300.0,,328
17002,Guyana,328.0,1994,300.0,,328
17003,Guyana,328.0,1995,300.0,,328
17004,Guyana,328.0,1996,285.0,,328
17005,Guyana,328.0,1997,261.0,,328
17006,Guyana,328.0,1998,136.0,,328
17007,Guyana,328.0,1999,140.0,,328
17008,Guyana,328.0,2000,15.0,,328
17009,Guyana,328.0,2001,153.0,,328
17010,Guyana,328.0,2002,300.0,,328
17011,Guyana,328.0,2003,480.0,,328
17012,Guyana,328.0,2004,480.0,,328
17013,Guyana,328.0,2005,480.0,,328
17014,Guyana,328.0,2006,480.0,,328
17015,Guyana,328.0,2007,480.0,,328
17016,Guyana,328.0,2008,480.0,,328
17017,Guyana,328.0,2009,420.0,,328
17018,Guyana,328.0,2010,420.0,,328
17019,Guyana,328.0,2011,420.0,,328
17020,Guyana,328.0,2012,420.0,,328
17021,Guyana,328.0,2013,420.0,,328
17022,Guyana,328.0,2014,420.0,,328
17023,Guyana,328.0,2015,420.0,,328
17024,Guyana,328.0,2016,420.0,,328
17025,Guyana,328.0,2017,420.0,,328
17026,Guyana,328.0,2018,475.0,,328
17027,Guyana,328.0,2019,654.0,,328
17028,Guyana,328.0,2020,600.0,,328
17029,Guyana,328.0,2021,600.0,,328
17030,Haiti,332.0,1961,45720.0,Americas,332
17042,Haiti,332.0,1962,31860.0,Americas,332
17054,Haiti,332.0,1963,34980.0,Americas,332
17066,Haiti,332.0,1964,36000.0,Americas,332
17078,Haiti,332.0,1965,36720.0,Americas,332
17090,Haiti,332.0,1966,30540.0,Americas,332
17102,Haiti,332.0,1967,31600.0,Americas,332
17114,Haiti,332.0,1968,30180.0,Americas,332
17126,Haiti,332.0,1969,27000.0,Americas,332
17138,Haiti,332.0,1970,32610.0,Americas,332
17150,Haiti,332.0,1971,32400.0,Americas,332
17162,Haiti,332.0,1972,31500.0,Americas,332
17174,Haiti,332.0,1973,33000.0,Americas,332
17186,Haiti,332.0,1974,31200.0,Americas,332
17198,Haiti,332.0,1975,39000.0,Americas,332
17210,Haiti,332.0,1976,32280.0,Americas,332
17222,Haiti,332.0,1977,31140.0,Americas,332
17234,Haiti,332.0,1978,26580.0,Americas,332
17246,Haiti,332.0,1979,40140.0,Americas,332
17258,Haiti,332.0,1980,42900.0,Americas,332
17270,Haiti,332.0,1981,33250.0,Americas,332
17282,Haiti,332.0,1982,32250.0,Americas,332
17294,Haiti,332.0,1983,36000.0,Americas,332
17306,Haiti,332.0,1984,37250.0,Americas,332
17318,Haiti,332.0,1985,36900.0,Americas,332
17330,Haiti,332.0,1986,37752.0,Americas,332
17342,Haiti,332.0,1987,30088.0,Americas,332
17354,Haiti,332.0,1988,37693.0,Americas,332
17366,Haiti,332.0,1989,38447.0,Americas,332
17378,Haiti,332.0,1990,37200.0,Americas,332
17390,Haiti,332.0,1991,37000.0,Americas,332
17402,Haiti,332.0,1992,27355.0,Americas,332
17414,Haiti,332.0,1993,33600.0,Americas,332
17426,Haiti,332.0,1994,31000.0,Americas,332
17438,Haiti,332.0,1995,29000.0,Americas,332
17450,Haiti,332.0,1996,27000.0,Americas,332
17462,Haiti,332.0,1997,29154.62,Americas,332
17474,Haiti,332.0,1998,27239.0,Americas,332
17486,Haiti,332.0,1999,28000.0,Americas,332
17498,Haiti,332.0,2000,30000.0,Americas,332
17510,Haiti,332.0,2001,28000.0,Americas,332
17522,Haiti,332.0,2002,27000.0,Americas,332
17534,Haiti,332.0,2003,30000.0,Americas,332
17546,Haiti,332.0,2004,29000.0,Americas,332
17558,Haiti,332.0,2005,35000.0,Americas,332
17570,Haiti,332.0,2006,35000.0,Americas,332
17582,Haiti,332.0,2007,47000.0,Americas,332
17594,Haiti,332.0,2008,35000.0,Americas,332
17606,Haiti,332.0,2009,36481.61,Americas,332
17618,Haiti,332.0,2010,38193.38,Americas,332
17630,Haiti,332.0,2011,39232.32,Americas,332
17642,Haiti,332.0,2012,40184.1,Americas,332
17654,Haiti,332.0,2013,58720.0,Americas,332
17666,Haiti,332.0,2014,35232.0,Americas,332
17678,Haiti,332.0,2015,20452.0,Americas,332
17690,Haiti,332.0,2016,20495.0,Americas,332
17702,Haiti,332.0,2017,20543.0,Americas,332
17714,Haiti,332.0,2018,20820.0,Americas,332
17726,Haiti,332.0,2019,20820.0,Americas,332
17738,Haiti,332.0,2020,20700.0,Americas,332
17750,Haiti,332.0,2021,20700.0,Americas,332
17762,Honduras,340.0,1961,21450.0,Americas,340
17774,Honduras,340.0,1962,27939.0,Americas,340
17786,Honduras,340.0,1963,29014.0,Americas,340
17798,Honduras,340.0,1964,29276.0,Americas,340
17810,Honduras,340.0,1965,32195.0,Americas,340
17822,Honduras,340.0,1966,33569.0,Americas,340
17834,Honduras,340.0,1967,35041.0,Americas,340
17846,Honduras,340.0,1968,36512.0,Americas,340
17858,Honduras,340.0,1969,37984.0,Americas,340
17870,Honduras,340.0,1970,39456.0,Americas,340
17882,Honduras,340.0,1971,40927.0,Americas,340
17894,Honduras,340.0,1972,42399.0,Americas,340
17906,Honduras,340.0,1973,41778.0,Americas,340
17918,Honduras,340.0,1974,45342.0,Americas,340
17930,Honduras,340.0,1975,46814.0,Americas,340
17942,Honduras,340.0,1976,48285.0,Americas,340
17954,Honduras,340.0,1977,49757.0,Americas,340
17966,Honduras,340.0,1978,59796.0,Americas,340
17978,Honduras,340.0,1979,72547.0,Americas,340
17990,Honduras,340.0,1980,64228.0,Americas,340
18002,Honduras,340.0,1981,75347.0,Americas,340
18014,Honduras,340.0,1982,72420.0,Americas,340
18026,Honduras,340.0,1983,79474.0,Americas,340
18038,Honduras,340.0,1984,72545.0,Americas,340
18050,Honduras,340.0,1985,75091.0,Americas,340
18062,Honduras,340.0,1986,76318.0,Americas,340
18074,Honduras,340.0,1987,79877.0,Americas,340
18086,Honduras,340.0,1988,94046.0,Americas,340
18098,Honduras,340.0,1989,100234.0,Americas,340
18110,Honduras,340.0,1990,119784.0,Americas,340
18122,Honduras,340.0,1991,101890.0,Americas,340
18134,Honduras,340.0,1992,111660.0,Americas,340
18146,Honduras,340.0,1993,110481.0,Americas,340
18158,Honduras,340.0,1994,126182.0,Americas,340
18170,Honduras,340.0,1995,132400.0,Americas,340
18182,Honduras,340.0,1996,148830.0,Americas,340
18194,Honduras,340.0,1997,162658.0,Americas,340
18206,Honduras,340.0,1998,172772.0,Americas,340
18218,Honduras,340.0,1999,157409.0,Americas,340
18230,Honduras,340.0,2000,193309.0,Americas,340
18242,Honduras,340.0,2001,205545.0,Americas,340
18254,Honduras,340.0,2002,172727.0,Americas,340
18266,Honduras,340.0,2003,175284.0,Americas,340
18278,Honduras,340.0,2004,185090.0,Americas,340
18290,Honduras,340.0,2005,190640.0,Americas,340
18302,Honduras,340.0,2006,213636.0,Americas,340
18314,Honduras,340.0,2007,236302.0,Americas,340
18326,Honduras,340.0,2008,240948.0,Americas,340
18338,Honduras,340.0,2009,231288.0,Americas,340
18350,Honduras,340.0,2010,244335.0,Americas,340
18362,Honduras,340.0,2011,284347.0,Americas,340
18374,Honduras,340.0,2012,343403.0,Americas,340
18386,Honduras,340.0,2013,280697.0,Americas,340
18398,Honduras,340.0,2014,282230.0,Americas,340
18410,Honduras,340.0,2015,332747.0,Americas,340
18422,Honduras,340.0,2016,366542.0,Americas,340
18434,Honduras,340.0,2017,477580.0,Americas,340
18446,Honduras,340.0,2018,478830.75,Americas,340
18458,Honduras,340.0,2019,472497.97,Americas,340
18470,Honduras,340.0,2020,364552.38,Americas,340
18482,Honduras,340.0,2021,400674.4,Americas,340
18494,India,356.0,1961,43200.0,Asia,356
18506,India,356.0,1962,46000.0,Asia,356
18518,India,356.0,1963,56200.0,Asia,356
18530,India,356.0,1964,69300.0,Asia,356
18542,India,356.0,1965,60900.0,Asia,356
18554,India,356.0,1966,63900.0,Asia,356
18566,India,356.0,1967,78500.0,Asia,356
18578,India,356.0,1968,57331.0,Asia,356
18590,India,356.0,1969,73430.0,Asia,356
18602,India,356.0,1970,63619.0,Asia,356
18614,India,356.0,1971,110231.0,Asia,356
18626,India,356.0,1972,68948.0,Asia,356
18638,India,356.0,1973,91072.0,Asia,356
18650,India,356.0,1974,86388.0,Asia,356
18662,India,356.0,1975,92506.0,Asia,356
18674,India,356.0,1976,84000.0,Asia,356
18686,India,356.0,1977,102300.0,Asia,356
18698,India,356.0,1978,125000.0,Asia,356
18710,India,356.0,1979,110488.0,Asia,356
18722,India,356.0,1980,149835.0,Asia,356
18734,India,356.0,1981,118600.0,Asia,356
18746,India,356.0,1982,152100.0,Asia,356
18758,India,356.0,1983,130000.0,Asia,356
18770,India,356.0,1984,105029.0,Asia,356
18782,India,356.0,1985,195100.0,Asia,356
18794,India,356.0,1986,122400.0,Asia,356
18806,India,356.0,1987,192100.0,Asia,356
18818,India,356.0,1988,122700.0,Asia,356
18830,India,356.0,1989,214700.0,Asia,356
18842,India,356.0,1990,118100.0,Asia,356
18854,India,356.0,1991,170000.0,Asia,356
18866,India,356.0,1992,180000.0,Asia,356
18878,India,356.0,1993,162000.0,Asia,356
18890,India,356.0,1994,208000.0,Asia,356
18902,India,356.0,1995,180000.0,Asia,356
18914,India,356.0,1996,223000.0,Asia,356
18926,India,356.0,1997,205000.0,Asia,356
18938,India,356.0,1998,228000.0,Asia,356
18950,India,356.0,1999,265000.0,Asia,356
18962,India,356.0,2000,292000.0,Asia,356
18974,India,356.0,2001,301000.0,Asia,356
18986,India,356.0,2002,301000.0,Asia,356
18998,India,356.0,2003,275275.0,Asia,356
19010,India,356.0,2004,270500.0,Asia,356
19022,India,356.0,2005,275500.0,Asia,356
19034,India,356.0,2006,274000.0,Asia,356
19046,India,356.0,2007,288000.0,Asia,356
19058,India,356.0,2008,262000.0,Asia,356
19070,India,356.0,2009,262300.0,Asia,356
19082,India,356.0,2010,289600.0,Asia,356
19094,India,356.0,2011,302000.0,Asia,356
19106,India,356.0,2012,314000.0,Asia,356
19118,India,356.0,2013,318200.0,Asia,356
19130,India,356.0,2014,304500.0,Asia,356
19142,India,356.0,2015,327000.0,Asia,356
19154,India,356.0,2016,348000.0,Asia,356
19166,India,356.0,2017,312000.0,Asia,356
19178,India,356.0,2018,316000.0,Asia,356
19190,India,356.0,2019,319500.0,Asia,356
19202,India,356.0,2020,298000.0,Asia,356
19214,India,356.0,2021,334000.0,Asia,356
19226,Indonesia,360.0,1961,103100.0,Asia,360
19238,Indonesia,360.0,1962,106700.0,Asia,360
19250,Indonesia,360.0,1963,139600.0,Asia,360
19262,Indonesia,360.0,1964,118200.0,Asia,360
19274,Indonesia,360.0,1965,134500.0,Asia,360
19286,Indonesia,360.0,1966,142200.0,Asia,360
19298,Indonesia,360.0,1967,153478.0,Asia,360
19310,Indonesia,360.0,1968,157347.0,Asia,360
19322,Indonesia,360.0,1969,173613.0,Asia,360
19334,Indonesia,360.0,1970,185091.0,Asia,360
19346,Indonesia,360.0,1971,180916.0,Asia,360
19358,Indonesia,360.0,1972,178735.0,Asia,360
19370,Indonesia,360.0,1973,150163.0,Asia,360
19382,Indonesia,360.0,1974,149811.0,Asia,360
19394,Indonesia,360.0,1975,170372.0,Asia,360
19406,Indonesia,360.0,1976,193377.0,Asia,360
19418,Indonesia,360.0,1977,193966.0,Asia,360
19430,Indonesia,360.0,1978,222690.0,Asia,360
19442,Indonesia,360.0,1979,273675.0,Asia,360
19454,Indonesia,360.0,1980,294973.0,Asia,360
19466,Indonesia,360.0,1981,314899.0,Asia,360
19478,Indonesia,360.0,1982,281251.0,Asia,360
19490,Indonesia,360.0,1983,305648.0,Asia,360
19502,Indonesia,360.0,1984,315489.0,Asia,360
19514,Indonesia,360.0,1985,311398.0,Asia,360
19526,Indonesia,360.0,1986,356822.0,Asia,360
19538,Indonesia,360.0,1987,388669.0,Asia,360
19550,Indonesia,360.0,1988,391095.0,Asia,360
19562,Indonesia,360.0,1989,401048.0,Asia,360
19574,Indonesia,360.0,1990,412767.0,Asia,360
19586,Indonesia,360.0,1991,428305.0,Asia,360
19598,Indonesia,360.0,1992,436930.0,Asia,360
19610,Indonesia,360.0,1993,438868.0,Asia,360
19622,Indonesia,360.0,1994,450191.0,Asia,360
19634,Indonesia,360.0,1995,457801.0,Asia,360
19646,Indonesia,360.0,1996,421751.0,Asia,360
19658,Indonesia,360.0,1997,426800.0,Asia,360
19670,Indonesia,360.0,1998,512165.0,Asia,360
19682,Indonesia,360.0,1999,524687.0,Asia,360
19694,Indonesia,360.0,2000,554574.0,Asia,360
19706,Indonesia,360.0,2001,569234.0,Asia,360
19718,Indonesia,360.0,2002,682019.0,Asia,360
19730,Indonesia,360.0,2003,663571.0,Asia,360
19742,Indonesia,360.0,2004,647385.0,Asia,360
19754,Indonesia,360.0,2005,640365.0,Asia,360
19766,Indonesia,360.0,2006,682158.0,Asia,360
19778,Indonesia,360.0,2007,676475.0,Asia,360
19790,Indonesia,360.0,2008,698016.0,Asia,360
19802,Indonesia,360.0,2009,682591.0,Asia,360
19814,Indonesia,360.0,2010,684076.0,Asia,360
19826,Indonesia,360.0,2011,638600.0,Asia,360
19838,Indonesia,360.0,2012,691163.0,Asia,360
19850,Indonesia,360.0,2013,675800.0,Asia,360
19862,Indonesia,360.0,2014,643900.0,Asia,360
19874,Indonesia,360.0,2015,639412.0,Asia,360
19886,Indonesia,360.0,2016,639305.0,Asia,360
19898,Indonesia,360.0,2017,717962.0,Asia,360
19910,Indonesia,360.0,2018,756051.0,Asia,360
19922,Indonesia,360.0,2019,752512.0,Asia,360
19934,Indonesia,360.0,2020,762380.0,Asia,360
19946,Indonesia,360.0,2021,765415.0,Asia,360
19958,Jamaica,388.0,1961,2546.0,Americas,388
19970,Jamaica,388.0,1962,1969.0,Americas,388
19982,Jamaica,388.0,1963,2009.0,Americas,388
19994,Jamaica,388.0,1964,1997.0,Americas,388
20006,Jamaica,388.0,1965,2170.0,Americas,388
20018,Jamaica,388.0,1966,1861.0,Americas,388
20030,Jamaica,388.0,1967,1991.0,Americas,388
20042,Jamaica,388.0,1968,1972.0,Americas,388
20054,Jamaica,388.0,1969,1589.0,Americas,388
20066,Jamaica,388.0,1970,1805.0,Americas,388
20078,Jamaica,388.0,1971,1358.0,Americas,388
20090,Jamaica,388.0,1972,1040.0,Americas,388
20102,Jamaica,388.0,1973,1146.0,Americas,388
20114,Jamaica,388.0,1974,1486.0,Americas,388
20126,Jamaica,388.0,1975,1186.0,Americas,388
20138,Jamaica,388.0,1976,1929.0,Americas,388
20150,Jamaica,388.0,1977,1208.0,Americas,388
20162,Jamaica,388.0,1978,1477.0,Americas,388
20174,Jamaica,388.0,1979,958.0,Americas,388
20186,Jamaica,388.0,1980,2216.0,Americas,388
20198,Jamaica,388.0,1981,1379.0,Americas,388
20210,Jamaica,388.0,1982,1516.0,Americas,388
20222,Jamaica,388.0,1983,1632.0,Americas,388
20234,Jamaica,388.0,1984,1745.0,Americas,388
20246,Jamaica,388.0,1985,1274.0,Americas,388
20258,Jamaica,388.0,1986,1697.0,Americas,388
20270,Jamaica,388.0,1987,1658.0,Americas,388
20282,Jamaica,388.0,1988,2231.0,Americas,388
20294,Jamaica,388.0,1989,1260.0,Americas,388
20306,Jamaica,388.0,1990,1560.0,Americas,388
20318,Jamaica,388.0,1991,2280.0,Americas,388
20330,Jamaica,388.0,1992,1920.0,Americas,388
20342,Jamaica,388.0,1993,1500.0,Americas,388
20354,Jamaica,388.0,1994,2460.0,Americas,388
20366,Jamaica,388.0,1995,2580.0,Americas,388
20378,Jamaica,388.0,1996,2580.0,Americas,388
20390,Jamaica,388.0,1997,2887.0,Americas,388
20402,Jamaica,388.0,1998,1740.0,Americas,388
20414,Jamaica,388.0,1999,2340.0,Americas,388
20426,Jamaica,388.0,2000,2220.0,Americas,388
20438,Jamaica,388.0,2001,2880.0,Americas,388
20450,Jamaica,388.0,2002,2760.0,Americas,388
20462,Jamaica,388.0,2003,3300.0,Americas,388
20474,Jamaica,388.0,2004,2400.0,Americas,388
20486,Jamaica,388.0,2005,8897.0,Americas,388
20498,Jamaica,388.0,2006,12390.0,Americas,388
20510,Jamaica,388.0,2007,15117.0,Americas,388
20522,Jamaica,388.0,2008,9035.0,Americas,388
20534,Jamaica,388.0,2009,12456.0,Americas,388
20546,Jamaica,388.0,2010,9121.0,Americas,388
20558,Jamaica,388.0,2011,8099.0,Americas,388
20570,Jamaica,388.0,2012,6687.0,Americas,388
20582,Jamaica,388.0,2013,6984.0,Americas,388
20594,Jamaica,388.0,2014,5298.0,Americas,388
20606,Jamaica,388.0,2015,5755.0,Americas,388
20618,Jamaica,388.0,2016,7580.0,Americas,388
20630,Jamaica,388.0,2017,6222.0,Americas,388
20642,Jamaica,388.0,2018,7085.0,Americas,388
20654,Jamaica,388.0,2019,6701.0,Americas,388
20666,Jamaica,388.0,2020,6201.0,Americas,388
20678,Jamaica,388.0,2021,7990.0,Americas,388
20690,Kenya,404.0,1961,28100.0,Africa,404
20702,Kenya,404.0,1962,50000.0,Africa,404
20714,Kenya,404.0,1963,40500.0,Africa,404
20726,Kenya,404.0,1964,41400.0,Africa,404
20738,Kenya,404.0,1965,39300.0,Africa,404
20750,Kenya,404.0,1966,56900.0,Africa,404
20762,Kenya,404.0,1967,48000.0,Africa,404
20774,Kenya,404.0,1968,39600.0,Africa,404
20786,Kenya,404.0,1969,52400.0,Africa,404
20798,Kenya,404.0,1970,58300.0,Africa,404
20810,Kenya,404.0,1971,59500.0,Africa,404
20822,Kenya,404.0,1972,62048.0,Africa,404
20834,Kenya,404.0,1973,71190.0,Africa,404
20846,Kenya,404.0,1974,70103.0,Africa,404
20858,Kenya,404.0,1975,66152.0,Africa,404
20870,Kenya,404.0,1976,80303.0,Africa,404
20882,Kenya,404.0,1977,101218.0,Africa,404
20894,Kenya,404.0,1978,84332.0,Africa,404
20906,Kenya,404.0,1979,75082.0,Africa,404
20918,Kenya,404.0,1980,91334.0,Africa,404
20930,Kenya,404.0,1981,99717.0,Africa,404
20942,Kenya,404.0,1982,87436.0,Africa,404
20954,Kenya,404.0,1983,86064.0,Africa,404
20966,Kenya,404.0,1984,118500.0,Africa,404
20978,Kenya,404.0,1985,93600.0,Africa,404
20990,Kenya,404.0,1986,113926.0,Africa,404
21002,Kenya,404.0,1987,104679.0,Africa,404
21014,Kenya,404.0,1988,128700.0,Africa,404
21026,Kenya,404.0,1989,116900.0,Africa,404
21038,Kenya,404.0,1990,103900.0,Africa,404
21050,Kenya,404.0,1991,86400.0,Africa,404
21062,Kenya,404.0,1992,85300.0,Africa,404
21074,Kenya,404.0,1993,75100.0,Africa,404
21086,Kenya,404.0,1994,79900.0,Africa,404
21098,Kenya,404.0,1995,95400.0,Africa,404
21110,Kenya,404.0,1996,97976.0,Africa,404
21122,Kenya,404.0,1997,68642.0,Africa,404
21134,Kenya,404.0,1998,53715.0,Africa,404
21146,Kenya,404.0,1999,68100.0,Africa,404
21158,Kenya,404.0,2000,100700.0,Africa,404
21170,Kenya,404.0,2001,51700.0,Africa,404
21182,Kenya,404.0,2002,51900.0,Africa,404
21194,Kenya,404.0,2003,55443.0,Africa,404
21206,Kenya,404.0,2004,48431.0,Africa,404
21218,Kenya,404.0,2005,45200.0,Africa,404
21230,Kenya,404.0,2006,48300.0,Africa,404
21242,Kenya,404.0,2007,53368.0,Africa,404
21254,Kenya,404.0,2008,42000.0,Africa,404
21266,Kenya,404.0,2009,54000.0,Africa,404
21278,Kenya,404.0,2010,42000.0,Africa,404
21290,Kenya,404.0,2011,36300.0,Africa,404
21302,Kenya,404.0,2012,49000.0,Africa,404
21314,Kenya,404.0,2013,39800.0,Africa,404
21326,Kenya,404.0,2014,49500.0,Africa,404
21338,Kenya,404.0,2015,42000.0,Africa,404
21350,Kenya,404.0,2016,46100.0,Africa,404
21362,Kenya,404.0,2017,38620.0,Africa,404
21374,Kenya,404.0,2018,41375.0,Africa,404
21386,Kenya,404.0,2019,44500.0,Africa,404
21398,Kenya,404.0,2020,36900.0,Africa,404
21410,Kenya,404.0,2021,34500.0,Africa,404
21483,Liberia,430.0,1961,3400.0,Africa,430
21495,Liberia,430.0,1962,3754.0,Africa,430
21507,Liberia,430.0,1963,3670.0,Africa,430
21519,Liberia,430.0,1964,3500.0,Africa,430
21531,Liberia,430.0,1965,3187.0,Africa,430
21543,Liberia,430.0,1966,8911.0,Africa,430
21555,Liberia,430.0,1967,4327.0,Africa,430
21567,Liberia,430.0,1968,4686.0,Africa,430
21579,Liberia,430.0,1969,4261.0,Africa,430
21591,Liberia,430.0,1970,4967.0,Africa,430
21603,Liberia,430.0,1971,5521.0,Africa,430
21615,Liberia,430.0,1972,5594.0,Africa,430
21627,Liberia,430.0,1973,6935.0,Africa,430
21639,Liberia,430.0,1974,3424.0,Africa,430
21651,Liberia,430.0,1975,4150.0,Africa,430
21663,Liberia,430.0,1976,4238.0,Africa,430
21675,Liberia,430.0,1977,10076.0,Africa,430
21687,Liberia,430.0,1978,8665.0,Africa,430
21699,Liberia,430.0,1979,8200.0,Africa,430
21711,Liberia,430.0,1980,12742.0,Africa,430
21723,Liberia,430.0,1981,8400.0,Africa,430
21735,Liberia,430.0,1982,11734.0,Africa,430
21747,Liberia,430.0,1983,7500.0,Africa,430
21759,Liberia,430.0,1984,11500.0,Africa,430
21771,Liberia,430.0,1985,9000.0,Africa,430
21783,Liberia,430.0,1986,9000.0,Africa,430
21795,Liberia,430.0,1987,4200.0,Africa,430
21807,Liberia,430.0,1988,3600.0,Africa,430
21819,Liberia,430.0,1989,4800.0,Africa,430
21831,Liberia,430.0,1990,1600.0,Africa,430
21843,Liberia,430.0,1991,1300.0,Africa,430
21855,Liberia,430.0,1992,3000.0,Africa,430
21867,Liberia,430.0,1993,3000.0,Africa,430
21879,Liberia,430.0,1994,3000.0,Africa,430
21891,Liberia,430.0,1995,2996.67,Africa,430
21903,Liberia,430.0,1996,3016.96,Africa,430
21915,Liberia,430.0,1997,3041.01,Africa,430
21927,Liberia,430.0,1998,3059.3,Africa,430
21939,Liberia,430.0,1999,3078.58,Africa,430
21951,Liberia,430.0,2000,3126.8,Africa,430
21963,Liberia,430.0,2001,3200.0,Africa,430
21975,Liberia,430.0,2002,3345.77,Africa,430
21987,Liberia,430.0,2003,3538.89,Africa,430
21999,Liberia,430.0,2004,3750.57,Africa,430
22011,Liberia,430.0,2005,4080.0,Africa,430
22023,Liberia,430.0,2006,4260.0,Africa,430
22035,Liberia,430.0,2007,3180.0,Africa,430
22047,Liberia,430.0,2008,2400.0,Africa,430
22059,Liberia,430.0,2009,1800.0,Africa,430
22071,Liberia,430.0,2010,600.0,Africa,430
22083,Liberia,430.0,2011,649.83,Africa,430
22095,Liberia,430.0,2012,650.19,Africa,430
22107,Liberia,430.0,2013,636.92,Africa,430
22119,Liberia,430.0,2014,650.74,Africa,430
22131,Liberia,430.0,2015,628.42,Africa,430
22143,Liberia,430.0,2016,638.69,Africa,430
